Date,Month,DateSeasonStream,7DayDischargeSeason,MonthYear,StartTime,EndTime,StartTimeEpoch,EndTimeEpoch,Collector,SampleLabel,BottleNumber,SampleID,Site,SampleDepth,SampleName,vvhA,TotalN,TotalP,Phosphate,Si,N+N,Ammonia,DOC,TDN,LabChla,POC,PON,FCM,LabSalinity,LabpH,Conductivity,Density,Salinity,Temperature,TurbidityNTU,Chlorophyll,O2Saturation,O2Concentration,Depth,Latitude,Longitude,Distance,M:C,BIX,HIX,FI,UVHumic-like,MarineHumic-like,VisibleHumic-like,Tryptophan-like,Tyrosine-like,Phenylalanine-like,FulvicAcid-like,OpticalBrighteners,DieselBandII,Petroleum-like,Lignin-like,TideDirection,TideType,SamplingDirection,NOAAWaterLevelMLLW
11/29/18,November,Rainy,Rainy,November 2018,12:30:25 PM,12:31:33 PM,1543530625,1543530693,Bullington,S6-M,17,118,Site 05,Middle,118-Nov-S5-M,0.501029289,33.21836418,0.456636296,0.137459425,66.54477949,11.76818789,1.756613454,131.3905079,24.82512491,0.669,650.2702703,98.97297297,3537.12,45.6,7.98,49.42260145,1019.432964,30.75080435,27.27952174,1.331907273,2.66156,96.98032075,7.65757766,0.466422769,21.28296877,-157.8264322,1289.470327,1.175847197,0.72232052,4.452562809,1.540372079,0.113292808,0.1202654,0.102279787,0.077103852,0.064250192,0.031584017,0.084588479,0.08310716,0.089252159,0.140563895,0.113991897,Ebb,HH,Offshore-Back,0.401333333
11/29/18,November,Rainy,Rainy,November 2018,12:35:09 PM,12:36:23 PM,1543530909,1543530983,Bullington,S6-S,18,119,Site 05,Surface,119-Nov-S5-S,0.955983854,34.01199454,0.359911352,0.274826502,122.2338712,13.39928306,3.934622748,114.4046628,27.30906495,1.923571429,501.3513514,72.64864865,2976.76,36.7,7.99,42.77469333,1016.786387,26.82198,26.31310667,1.422607143,2.474882143,91.05939655,7.309809655,0.382825498,21.28296877,-157.8264322,1289.470327,1.102554793,0.680515718,4.936763207,1.587555487,0.138155561,0.141138217,0.128010162,0.08388658,0.061159438,0.052007675,0.117813604,0.10556685,0.124072045,0.177849868,0.113213138,Ebb,HH,Offshore-Back,0.398166667
11/29/18,November,Rainy,Rainy,November 2018,1:05:28 PM,1:06:27 PM,1543532728,1543532787,Bullington,S7-B,19,120,Site 03,Bottom,120-Nov-S3-B,0,23.27095828,0.493080522,0.235717287,18.7821003,2.077595097,8.647813562,115.653622,20.02141328,1.241,634.8717949,91.17948718,3128.71,51.6,7.82,53.51009167,1021.715833,33.72358333,27.12860833,2.87297551,4.659487755,26.47808696,2.102674783,2.534470826,21.27814786,-157.8208709,502.1222602,1.07181185,0.665242136,3.354636358,1.559010929,0.10870909,0.110927663,0.103495462,0.122822957,0.091920764,0.031515753,0.095596384,0.086303132,0.110987656,0.142627511,0.107975633,Ebb,HH,Offshore-Back,0.356375
11/29/18,November,Rainy,Rainy,November 2018,1:11:22 PM,1:12:21 PM,1543533082,1543533141,Bullington,S7-M,20,121,Site 03,Middle,121-Nov-S3-M,77.0703154,23.99251843,0.505688254,0.132888218,46.84728065,8.55438844,0.265318314,119.3172356,18.25838687,1.360689655,628.2051282,103.7435897,3299.02,48.8,8.05,51.46088333,1019.675042,31.4988,28.27560833,1.493102083,2.666789583,120.5517609,9.37247513,0.456206126,21.27814786,-157.8208709,502.1222602,1.155824486,0.72693387,3.833348334,1.582650496,0.112127056,0.117525617,0.101681197,0.08094605,0.081664349,0.049163017,0.088905537,0.084261899,0.09424879,0.142969549,0.09837675,Ebb,HH,Offshore-Back,0.3445
11/29/18,November,Rainy,Rainy,November 2018,1:15:54 PM,1:16:54 PM,1543533354,1543533414,Bullington,S7-S,21,122,Site 03,Surface,122-Nov-S3-S,0.383493659,63.35830052,0.498202413,0.219972019,143.0908748,31.9314849,2.45579494,108.4929226,52.33404711,2.164193548,566.5116279,83.62790698,2562.62,41.2,7.96,38.90836885,1014.010705,23.53881148,27.33005738,1.255202083,2.32093125,85.0462766,6.704998128,0.262685523,21.27814786,-157.8208709,502.1222602,1.162065893,0.734721554,4.49794798,1.533857376,0.098893964,0.104042017,0.089531943,0.067677147,0.064187186,0.027495176,0.065064368,0.071984325,0.065926245,0.11975644,0.0905069,Ebb,HH,Offshore-Back,0.334791667
11/29/18,November,Rainy,Rainy,November 2018,1:31:42 PM,1:32:41 PM,1543534302,1543534361,Bullington,S8-B,22,123,Site 01,Bottom,123-Nov-S1-B,185.2668953,57.67676508,2.695887712,0.505787887,53.11423989,3.587266583,5.358526902,183.5970025,27.28051392,15.12727273,1964.186047,341.3488372,4284.86,50.7,7.92,53.82933333,1021.116717,33.3092,28.021575,4.18155,38.7838,71.79636957,5.609911652,1.19171305,21.275267,-157.8179596,61.68452,1.002669271,0.689400724,4.14210322,1.574701269,0.145963092,0.140128135,0.139755091,0.137800876,0.091186099,0.045837917,0.304885258,0.11955086,0.383972678,0.285264141,0.12530239,Ebb,HH,Offshore-Back,0.314625
11/29/18,November,Rainy,Rainy,November 2018,1:36:08 PM,1:37:07 PM,1543534568,1543534627,Bullington,S8-M,23,124,Site 01,Middle,124-Nov-S1-M,0.65755558,60.19150086,0.957005664,0.260558795,82.02675069,25.57227611,4.011381081,116.3197336,46.55960029,1.775151515,772.972973,98.64864865,2789.76,46.1,7.91,50.56298333,1019.378325,31.01656667,28.07509167,1.925732653,3.65222449,84.4843913,6.582192,0.38338613,21.275267,-157.8179596,61.68452,1.153305669,0.739650859,3.81428691,1.554403965,0.113736122,0.119534377,0.10364501,0.081676912,0.077025402,0.048034718,0.09693737,0.085474351,0.112706806,0.148358199,0.124413354,Ebb,HH,Offshore-Back,0.302125
11/29/18,November,Rainy,Rainy,November 2018,1:39:42 PM,1:40:48 PM,1543534782,1543534848,Bullington,S8-S,24,125,Site 01,Surface,125-Nov-S1-S,5.05614322,140.0866496,1.22526397,0.652343552,419.9943817,124.5672322,5.474641571,91.17402165,135.6174161,0.799375,345.0731707,49.02439024,1764.53,34.5,7.76,37.08595522,1013.307761,22.4680597,27.00663433,1.379043636,1.51338,57.68819231,4.585784615,0.238986119,21.275267,-157.8179596,61.68452,1.162080801,0.756551315,4.192746814,1.535483459,0.108866,0.115950565,0.099778402,0.077173201,0.056746104,0.047445621,0.082906793,0.082107381,0.096731122,0.137925201,0.11269264,Ebb,HH,Offshore-Back,0.293375
1/20/19,January,Rainy,Rainy,January 2019,8:30:52 AM,8:31:50 AM,1548009052,1548009110,Bullington,S1-B,1,138,Site 17,Bottom,138-Jan-S17-B,0,5.128309684,0.229832599,0.054669788,1.321459943,0.851037235,0.186268687,75.01248959,4.932905068,0.120909091,336.5555556,10.27777778,249.708333,59.3,8.16,51.38116949,1022.871271,34.16095763,24.45458475,0.17055102,0.161991837,99.67430435,8.311266783,9.563767656,21.277492,-157.846181,2986.12771,1.867894085,0.965750934,0.163161521,1.613611473,0.006567477,0.010515272,0.00562948,0.056700411,0.224194906,0.058767916,0.002556777,0.003801496,0.00191876,0.007982654,0.039040925,Ebb,HL,Offshore-Back,0.2265
1/20/19,January,Rainy,Rainy,January 2019,8:33:40 AM,8:34:32 AM,1548009220,1548009272,Bullington,S1-M,2,139,Site 17,Middle,139-Jan-S17-M,0,6.013734829,0.291592939,0.052545793,0.971730758,0.405965832,0.154527532,76.88592839,5.680228408,0.172,105.4285714,13.6,210.530612,58.4,8.19,51.38868868,1022.863425,34.15587736,24.46848113,0.159616667,0.160757143,99.54270732,8.297448585,4.502562916,21.277492,-157.846181,2986.12771,1.9842056,0.802874674,0.360522574,1.42232606,0.005307263,0.00876283,0.004416291,0.020115883,0.072449982,0.026540847,0.002526246,0.003381265,0.001845669,0.006246135,0.020258631,Ebb,HL,Offshore-Back,0.2205
1/20/19,January,Rainy,Rainy,January 2019,8:35:51 AM,8:36:44 AM,1548009351,1548009404,Bullington,S1-S,3,140,Site 17,Surface,140-Jan-S17-S,0.335049646,7.705982988,0.304212699,0.093594308,17.27051912,1.919030039,0.559143015,69.82514571,6.583154889,0.205,502.4242424,16.84848485,488.612245,56.7,8.09,49.58311111,1022.106556,33.03551852,24.16437037,0.504081818,0.271425,85.80719048,7.193488,0.331996485,21.277492,-157.846181,2986.12771,1.208449612,0.831907444,1.543938648,1.643900634,0.026385539,0.030965072,0.025623801,0.0310776,0.061183539,0.03462128,0.012073802,0.020282238,0.00877182,0.028825566,0.03752877,Ebb,HL,Offshore-Back,0.216541667
1/20/19,January,Rainy,Rainy,January 2019,9:07:11 AM,9:07:53 AM,1548011231,1548011273,Bullington,S2-B,4,141,Site 13,Bottom,141-Jan-S13-B,0.747714571,5.884299417,0.391403768,0.104445152,2.781403255,0.735774009,0.685770679,70.6244796,5.985010707,0.434,511.7575758,18.42424242,330.408163,59,8.13,51.59832558,1022.812488,34.16525581,24.66181395,1.966911111,0.501813889,85.35390909,7.089393455,7.032125183,21.28505162,-157.8447563,3042.51268,1.173397493,0.824704575,1.077237439,1.595064474,0.016435809,0.019237313,0.016394541,0.027288358,0.061418786,0.02655139,0.008897055,0.01344404,0.007089146,0.018809141,0.043866682,Ebb,HL,Offshore-Back,0.1515
1/20/19,January,Rainy,Rainy,January 2019,9:10:04 AM,9:10:44 AM,1548011404,1548011444,Bullington,S2-M,5,142,Site 13,Middle,142-Jan-S13-M,1.514836788,5.855971802,0.257940246,0.158560855,19.00038764,1.601989206,0.957019399,68.23480433,7.715917202,0.744444444,406.5517241,24.62068966,66.428571,57.4,8.06,50.80841463,1022.141341,33.38220732,24.9259878,1.15168,0.716665714,79.45925806,6.564976516,0.932442359,21.28505162,-157.8447563,3042.51268,1.217940932,0.772250736,1.629969076,1.588039584,0.030304526,0.034261458,0.02813064,0.030996478,0.064049053,0.024793098,0.014923926,0.022388417,0.011689783,0.034102403,0.050626641,Ebb,HL,Offshore-Back,0.1485
1/20/19,January,Rainy,Rainy,January 2019,9:11:55 AM,9:12:37 AM,1548011515,1548011557,Bullington,S2-S,6,143,Site 13,Surface,143-Jan-S13-S,3.207270589,16.09662265,0.613970444,0.214338814,51.22476342,5.505403801,1.880410697,81.36552873,14.97501784,0.880588235,544.7586207,42.89655172,1381.16,49.8,8.05,47.2295814,1020.10143,30.70836047,25.00065116,1.064856667,0.84942,80.19324242,6.622161455,0.247950111,21.28505162,-157.8447563,3042.51268,1.13960251,0.714111121,2.958150243,1.528022218,0.066995935,0.069991234,0.061417234,0.048070804,0.067715134,0.052242772,0.030379369,0.049581323,0.023492658,0.072662936,0.081756199,Ebb,HL,Offshore-Back,0.146375
1/20/19,January,Rainy,Rainy,January 2019,9:25:07 AM,9:25:51 AM,1548012307,1548012351,Bullington,S3-B,7,144,Site 11,Bottom,144-Jan-S11-B,0.385915373,6.524939333,0.322759922,0.119543987,3.084188926,0.587922807,0.778837631,71.29059117,5.57958601,0.904736842,469.1333333,22.93333333,294.938776,59.1,8.14,51.62518889,1022.804311,34.16497778,24.6885,2.761905714,1.038871429,84.3408,7.0014528,3.178660259,21.28770553,-157.8407364,2798.48846,1.378294207,0.827319153,1.153504831,1.634637429,0.018662978,0.023145764,0.016793051,0.028895814,0.060358034,0.019511662,0.009779368,0.013628132,0.008316893,0.01898391,0.034150365,Ebb,HL,Offshore-Back,0.12475
1/20/19,January,Rainy,Rainy,January 2019,9:27:21 AM,9:28:09 AM,1548012441,1548012489,Bullington,S3-M,8,145,Site 11,Middle,145-Jan-S11-M,4.356287282,13.52011708,0.672097824,0.184002623,23.27928902,1.985634506,2.525342438,83.84679434,10.57815846,1.85,730.9677419,59.74193548,1165.06,57.2,8.09,51.05055102,1021.855633,33.20013265,25.41568367,2.198033333,2.110364103,71.76436842,5.882080842,1.17055258,21.28770553,-157.8407364,2798.48846,1.129893152,0.694779306,2.867651324,1.554567652,0.062014514,0.063846342,0.05650653,0.04430763,0.070157045,0.020516998,0.033657173,0.045372882,0.02933473,0.070557087,0.061895993,Ebb,HL,Offshore-Back,0.121375
1/20/19,January,Rainy,Rainy,January 2019,9:32:26 AM,9:33:12 AM,1548012746,1548012792,Bullington,S3-S,9,146,Site 11,Surface,146-Jan-S11-S,45.41407321,33.62662263,0.782233911,0.27819719,133.8430024,11.08991157,2.633370189,99.41715237,30.72091363,1.5735,683.75,75.1875,2427.36,39.7,8.05,39.38991489,1016.210649,25.35685106,24.52228723,1.605102632,1.25235,79.46183784,6.602701838,0.338457291,21.28770553,-157.8407364,2798.48846,1.142723304,0.671475446,4.643177975,1.504025739,0.126923255,0.131503381,0.115078935,0.069202567,0.069787675,0.037450864,0.05902199,0.092251711,0.044556113,0.139370011,0.123669147,Ebb,HL,Offshore-Back,0.114791667
1/20/19,January,Rainy,Rainy,January 2019,9:46:37 AM,9:47:28 AM,1548013597,1548013648,Bullington,S4-B,10,147,Site 09,Bottom,147-Jan-S9-B,1.318614044,12.52624676,0.309566537,0.199794065,14.74261084,1.216647545,2.992833711,75.65362198,9.186295503,1.074285714,733.3333333,36.13333333,606.428571,58.7,8.02,51.55182692,1022.39926,33.79588462,25.10654808,5.266795455,1.53285,67.99705,5.601224,2.756050365,21.28882251,-157.8352112,2402.34678,1.109267842,0.684339452,2.828936793,1.542137123,0.046704405,0.048486987,0.043710802,0.033367643,0.057188144,0.019807837,0.024052665,0.035518455,0.017808832,0.052627348,0.042081199,Ebb,HL,Offshore-Back,0.098166667
1/20/19,January,Rainy,Rainy,January 2019,9:48:50 AM,9:49:41 AM,1548013730,1548013781,Bullington,S4-M,11,148,Site 09,Middle,148-Jan-S9-M,2.73007251,12.95400058,0.361384036,0.199794065,14.74261084,1.216647545,2.992833711,101.0824313,13.40471092,3.297777778,1200.689655,104.8965517,1851.54,56.5,8.03,50.59082692,1021.314577,32.62078846,25.75589423,3.248540476,3.825904762,65.1443,5.30274,1.010537793,21.28882251,-157.8352112,2402.34678,1.108987466,0.677743882,4.016711434,1.55373844,0.089672904,0.092274026,0.083205653,0.057783692,0.070760849,0.019210549,0.059081929,0.067014457,0.060313777,0.108311467,0.068874913,Ebb,HL,Offshore-Back,0.095333333
1/20/19,January,Rainy,Rainy,January 2019,9:50:32 AM,9:51:23 AM,1548013832,1548013883,Bullington,S4-S,12,149,Site 09,Surface,149-Jan-S9-S,13.18732248,24.46067793,0.601350684,0.218679152,24.51390346,2.230267534,3.511609525,111.4071607,22.86937901,2.144117647,838.5714286,101.0714286,2498.06,42.4,8.03,39.38824038,1015.788913,25.03672115,25.15310577,2.004543182,2.2088,80.057575,6.582004,0.327026536,21.28882251,-157.8352112,2402.34678,1.141824598,0.674177208,4.393809889,1.492510361,0.131442896,0.136046194,0.119148067,0.07577002,0.084055036,0.031360899,0.062522266,0.093541456,0.050253824,0.144383659,0.119608849,Ebb,HL,Offshore-Back,0.093
1/20/19,January,Rainy,Rainy,January 2019,10:08:01 AM,10:08:44 AM,1548014881,1548014924,Bullington,S5-B,13,150,Site 07,Bottom,150-Jan-S7-B,0,15.17793629,0.436911387,0.149233746,102.1725601,6.058149449,2.442653697,127.4771024,17.3875803,9.818846154,1743.333333,235.1111111,2245.24,56.2,7.99,51.59795455,1021.578102,33.10744318,26.09085227,5.533809091,6.5637,61.79779412,4.998967529,1.454211694,21.2871396,-157.8315398,1993.282218,1.133013207,0.640675267,3.393213768,1.483843767,0.112402541,0.115018675,0.10151574,0.093775209,0.102137749,0.042585586,0.062025694,0.080127321,0.061666059,0.126800148,0.093327367,Ebb,HL,Offshore-Back,0.076416667
1/20/19,January,Rainy,Rainy,January 2019,10:09:47 AM,10:10:28 AM,1548014987,1548015028,Bullington,S5-M,14,151,Site 07,Middle,151-Jan-S7-M,1.625376722,27.37406421,0.911490846,0.106292105,15.03366063,1.047368633,3.675369622,133.3055787,27.73733048,5.8675,1784.375,228.125,3416.78,48.1,8.03,49.19097619,1019.971083,31.12707143,26.4649881,3.18725,5.356741176,82.78909375,6.65091,1.008326543,21.28707224,-157.8315582,1989.548657,1.166871232,0.671169679,4.060736217,1.478613488,0.135228532,0.142147866,0.121819668,0.107837039,0.094722318,0.034281763,0.076573264,0.095964452,0.079742544,0.155202597,0.132612713,Ebb,HL,Offshore-Back,0.073666667
1/20/19,January,Rainy,Rainy,January 2019,10:11:25 AM,10:12:11 AM,1548015085,1548015131,Bullington,S5-S,15,152,Site 07,Surface,152-Jan-S7-S,3.813354146,30.00809663,0.56903645,0.106153583,51.06046111,4.61213612,2.41279949,112.3230641,25.19628837,1.668636364,895.7647059,102.7058824,1110.58,32.8,7.98,32.09807447,1012.013649,19.97758511,25.06294681,1.618765714,0.921328571,83.37527778,6.878565333,0.382422384,21.28705178,-157.831616,1992.392854,1.14259896,0.637265244,4.916739957,1.463647949,0.150073626,0.152125043,0.13313949,0.081264017,0.075046636,0.037100945,0.068041347,0.10390925,0.053270675,0.160849075,0.12726665,Ebb,HL,Offshore-Back,0.070458333
1/20/19,January,Rainy,Rainy,January 2019,10:31:46 AM,10:32:44 AM,1548016306,1548016364,Bullington,S6-B,16,153,Site 05,Bottom,153-Jan-S5-B,32.8902509,28.56469568,0.610911108,0.210460214,127.5478771,12.08165743,3.792158202,153.5387177,30.94218415,7.210454545,1665.454545,246.0606061,4080,44.3,8.22,45.56600847,1018.696144,29.09519492,25.63528814,1.905396,4.04261,158.6555,12.93364661,0.559355421,21.28306722,-157.8262809,1286.02031,1.784831219,0.813816,3.322908169,1.468153251,0.149778507,0.213870518,0.119826747,0.155128696,0.109282691,0.045328153,0.0710187,0.091589836,0.071481497,0.149517035,0.146062243,Ebb,HL,Offshore-Back,0.058
1/20/19,January,Rainy,Rainy,January 2019,10:33:20 AM,10:34:21 AM,1548016400,1548016461,Bullington,S6-M,17,154,Site 05,Middle,154-Jan-S5-M,0.115736373,29.14039998,0.779939409,0.218586804,86.02868533,8.912766898,0.602340637,167.7768526,29.1862955,6.084444444,2113.846154,307.2307692,3917.94,45.8,8.21,44.30150806,1018.035169,28.20839516,25.6143871,3.683084314,4.015776471,150.7374255,12.28959796,0.466755429,21.28307293,-157.8264522,1299.067727,1.201720742,0.734138776,2.296950857,1.464529396,0.128137671,0.137037514,0.114034409,0.204399904,0.193093894,0.065491593,0.071350653,0.091149149,0.071255654,0.146045948,0.155543668,Ebb,HL,Offshore-Back,0.056
1/20/19,January,Rainy,Rainy,January 2019,10:34:53 AM,10:36:04 AM,1548016493,1548016564,Bullington,S6-S,18,155,Site 05,Surface,155-Jan-S5-S,0.534680311,29.83115799,0.597717723,0.189635827,74.68243779,6.59000308,0.294700784,160.5328893,28.24411135,7.874444444,1969.333333,234.5333333,3782.04,42.2,8.14,40.43019444,1016.126854,25.59689583,25.43219444,3.132756667,3.194601667,125.6787321,10.280736,0.250235517,21.28307281,-157.8265499,1306.299982,1.15624337,0.695044189,3.634264554,1.4889277,0.142258717,0.148576261,0.128499125,0.140134207,0.091716498,0.051733855,0.076659897,0.102795689,0.068096035,0.160813971,0.145278894,Ebb,HL,Offshore-Back,0.053666667
1/20/19,January,Rainy,Rainy,January 2019,10:47:45 AM,10:48:58 AM,1548017265,1548017338,Bullington,S7-B,19,156,Site 03,Bottom,156-Jan-S3-B,0.647890399,17.90261708,0.797339381,0.185988096,93.78375399,6.912668687,1.144635906,171.3572023,19.36473947,25.509,2968.125,419.0625,2507.24,56.8,8,51.79825676,1021.858608,33.39737838,25.89048649,2.737565625,17.60077344,50.988,4.141792,1.504561032,21.27813177,-157.8209333,505.3371618,1.045674302,0.751552824,2.838275153,1.430878973,0.094811837,0.09763702,0.093372305,0.114080465,0.089878005,0.04094689,0.108329681,0.079058374,0.163801094,0.152949783,0.097380282,Ebb,HL,Offshore-Back,0.051083333
1/20/19,January,Rainy,Rainy,January 2019,10:50:09 AM,10:51:29 AM,1548017409,1548017489,Bullington,S7-M,20,157,Site 03,Middle,157-Jan-S3-M,1.254282807,13.90014294,0.418555373,0.280782923,15.73311901,1.165578169,0.264711795,146.2947544,17.78729479,7.6045,2044.117647,301.0588235,3677.33,56,7.97,50.32281481,1020.453747,31.82975309,26.61254321,1.870457353,4.222366176,70.58956452,5.662761806,0.617225363,21.27812137,-157.8211263,518.7409994,1.169000067,0.702737847,2.316791215,1.396822666,0.09524223,0.100331314,0.085826611,0.142346065,0.157306806,0.032952125,0.09104647,0.068466891,0.134137099,0.131235098,0.089978406,Ebb,HL,Offshore-Back,0.051916667
1/20/19,January,Rainy,Rainy,January 2019,10:53:16 AM,10:54:50 AM,1548017596,1548017690,Bullington,S7-S,21,158,Site 03,Surface,158-Jan-S3-S,1.058649596,15.7627926,0.426012504,0.243382139,27.25071038,2.761406908,0.123932024,130.6411324,18.52248394,7.915714286,1375.714286,234.2857143,4685.86,54.8,7.97,49.68803158,1019.896421,31.19971053,26.87882632,1.882296341,2.966565854,81.94269863,6.536187178,0.258999235,21.27816302,-157.8210767,518.2890916,1.188686588,0.699388595,2.990218164,1.430409141,0.097946402,0.103319012,0.086918632,0.102955715,0.11001741,0.033558158,0.074655492,0.069402666,0.09823148,0.123559355,0.097073199,Ebb,HL,Offshore-Back,0.052555556
1/20/19,January,Rainy,Rainy,January 2019,11:02:11 AM,11:03:49 AM,1548018131,1548018229,Bullington,S8-B,22,159,Site 01,Bottom,159-Jan-S1-B,0,25.47349913,1.000020375,0.13339613,30.33724648,4.260721667,0.101962563,168.692756,21.5917202,31.02947368,3068.181818,437.6363636,3708.73,55.8,7.9,51.91432323,1021.418409,33.05591414,26.47869697,5.328251613,17.71342419,31.32205195,2.516866909,0.961459431,21.27503955,-157.8180535,57.07039381,1.186581022,0.707499624,1.789978736,1.441910633,0.097922205,0.103413208,0.087152252,0.201289401,0.213442742,0.046218335,0.070946093,0.069635816,0.090788712,0.12413655,0.127822587,Ebb,HL,Offshore-Back,0.0435
1/20/19,January,Rainy,Rainy,January 2019,11:05:08 AM,11:06:58 AM,1548018308,1548018418,Bullington,S8-M,23,160,Site 01,Middle,160-Jan-S1-M,0,11.52628877,0.359089534,0.329819507,32.74544879,3.994571647,0.565814723,140.7160699,14.06138473,12.51263158,1831.818182,281.2727273,4056.04,57,7.82,52.48268468,1021.232793,33.05004054,27.05371171,4.48716,9.584275556,36.09397647,2.870726776,0.4689657,21.27515958,-157.8179449,53.22932028,1.172538792,0.699940346,2.466269333,1.436367374,0.095538119,0.101435997,0.086509715,0.127405574,0.146635206,0.038650966,0.064936515,0.067986959,0.076934561,0.115015849,0.098497692,Ebb,HL,Offshore-Back,0.047694444
1/20/19,January,Rainy,Rainy,January 2019,11:08:08 AM,11:09:59 AM,1548018488,1548018599,Bullington,S8-S,24,161,Site 01,Surface,161-Jan-S1-S,4.324904818,31.30985951,0.879559029,0.26194401,20.31480606,1.251199729,0.870691546,153.5387177,25.90292648,3.356111111,2346.086957,354.173913,4166.22,56.1,7.83,51.97891071,1020.906777,32.64574107,27.12264732,3.456404301,8.402344086,41.18722989,3.273542621,0.21150384,21.27522965,-157.8180418,65.68708414,1.176498824,0.703106313,2.413464218,1.462931669,0.095392853,0.101394696,0.086183423,0.132658962,0.139335782,0.030534699,0.062036368,0.068121016,0.071368135,0.112018008,0.104057939,Ebb,HL,Offshore-Back,0.047
2/18/19,February,Rainy,Rainy,February 2019,8:29:02 AM,8:30:50 AM,1550514542,1550514650,Bullington,S1-B,1,174,Site 17,Bottom,174-Feb-S17-B,1.500877794,6.880131786,0.383944841,0.031957378,1.061079965,0.379750468,0.007777269,128.2264779,6.009992862,0.233076923,474.6666667,44.35555556,106.96,56.1,8.01,50.01993578,1023.135899,34.04738532,23.26191284,0.172590217,0.275011957,95.55172619,8.145886857,7.63190531,21.277492,-157.846181,4106.246925,2.000512619,0.632286538,0.529872872,1.629412099,0.017050653,0.024349581,0.012171671,0.053237885,0.093016639,0.037387155,0.006526273,0.009717133,0.005018154,0.015970468,0.036952791,Ebb,HL,Offshore-Back,0.055083333
2/18/19,February,Rainy,Rainy,February 2019,8:35:15 AM,8:36:30 AM,1550514915,1550514990,Bullington,S1-M,2,175,Site 17,Middle,175-Feb-S17-M,1.169193769,5.96037854,0.321103177,0.021053751,0.509716309,0.458693109,6.82E-05,87.84346378,5.352605282,0.145762712,263.35,22.3,181.4,55.9,8.04,50.01646711,1023.134993,34.04576974,23.26067105,0.184478788,0.241816667,94.69322034,8.072891661,4.110027194,21.277492,-157.846181,4106.246925,1.322730906,1.051577764,0.252968162,1.669903819,0.008162092,0.010213785,0.007721741,0.056414182,0.110500531,0.034975081,0.004278859,0.006279759,0.003465359,0.010597589,0.039550087,Ebb,HL,Offshore-Back,0.046138889
2/18/19,February,Rainy,Rainy,February 2019,8:39:32 AM,8:39:24 AM,1550515172,1550515164,Bullington,S1-S,3,176,Site 17,Surface,176-Feb-S17-S,26.94402384,8.283785059,0.324846097,0.047780935,11.50158074,1.261174414,0.592027548,95.08742714,11.44182727,0.132727273,232.2631579,6.894736842,355.979592,51.3,8.01,46.108,1020.951,31.133,23.185,0.5612,0.3146,79.262,6.769408,0.2403137,21.277492,-157.846181,4106.246925,1.246454403,0.733468048,1.387485833,1.525879868,0.046016777,0.051118725,0.041011308,0.06577441,0.110564648,0.026710444,0.02014758,0.033278696,0.014955727,0.048241424,0.069074515,Ebb,HL,Offshore-Back,0.043666667
2/18/19,February,Rainy,Rainy,February 2019,9:13:30 AM,9:15:13 AM,1550517210,1550517313,Bullington,S2-B,4,177,Site 13,Bottom,177-Feb-S13-B,2.822174602,6.125968444,0.457818271,0.06094507,1.812249715,0.363015679,0.290624263,81.36552873,5.855103498,0.24,429.7,47.3,189.82,55.8,8.02,50.30107212,1023.044409,34.03799519,23.55230288,2.383018824,0.445991765,87.3802625,7.41035,4.788577552,21.28505162,-157.8447563,3510.475195,1.284621311,0.746775085,0.63923305,1.57788368,0.019754513,0.022649547,0.017631303,0.046801806,0.083342445,0.030397937,0.009209225,0.014023984,0.007313947,0.021637459,0.044565007,Ebb,HL,Offshore-Back,-0.005875
2/18/19,February,Rainy,Rainy,February 2019,9:19:45 AM,9:21:57 AM,1550517585,1550517717,Bullington,S2-M,5,178,Site 13,Middle,178-Feb-S13-M,36.33912353,6.744571139,0.367397193,0.084126358,6.104286979,0.540264252,0.426999357,84.17985012,7.180585296,0.627631579,408.1,40.05,309.74,55.7,8.03,50.44420677,1022.710647,33.78179699,24.02966541,1.635079817,1.330333945,76.49956311,6.429848854,1.962938876,21.28505162,-157.8447563,3510.475195,1.163943792,0.685493046,0.906736748,1.521614036,0.028082623,0.030273462,0.026009385,0.049226431,0.112003242,0.038955392,0.013733666,0.020792108,0.010996768,0.031809727,0.045071138,Ebb,HL,Offshore-Back,-0.01175
2/18/19,February,Rainy,Rainy,February 2019,9:23:43 AM,9:26:45 AM,1550517823,1550518005,Bullington,S2-S,6,179,Site 13,Surface,179-Feb-S13-S,56.65380911,28.34418676,0.387884757,0.282120268,120.8031025,7.852403107,2.932371524,118.9841799,32.03426124,0.42173913,311.5428571,32.28571429,897.469388,25.8,8.02,28.97712295,1011.870585,18.9150082,22.67513388,2.184883553,0.691530921,67.9337234,5.851497759,0.352248971,21.28505162,-157.8447563,3510.475195,1.132167593,0.620991952,3.771273237,1.469000461,0.176514001,0.178686711,0.157827085,0.107809115,0.10972255,0.028552711,0.078079842,0.124577849,0.057645624,0.194726515,0.155170479,Ebb,HL,Offshore-Back,-0.015416667
